iso,year,quarter,date,qGDP_growth,qGDP_growth_res,date_fe,dNL_res,dhits_res
"KEN",2020,3,2020q3,-2.115835,1.874067,-3.989902,25.34243,4.371303
"KEN",2020,4,2020q4,1.220447,3.083409,-1.862961,18.61129,.4492088
"KEN",2021,1,2021q1,.7431932,-.3492644,1.092458,8.870226,5.207049
"KEN",2021,2,2021q2,9.60854,-2.133513,11.74205,18.35837,-5.506089
"KGZ",2014,1,2014q1,6.915939,3.223122,3.692818,4.415097,14.70556
"KGZ",2014,2,2014q2,4.549331,.8817297,3.667601,-77.9536,-19.64289
"KGZ",2014,3,2014q3,3.79526,-.0596763,3.854937,16.9551,-1.70987
"KGZ",2014,4,2014q4,1.957907,-1.868952,3.826859,22.49472,3.679311
"KGZ",2015,1,2015q1,7.160133,3.791723,3.368411,-3.019521,3.136822
"KGZ",2015,2,2015q2,6.804736,3.817139,2.987597,38.22422,29.15564
"KGZ",2015,3,2015q3,5.673188,2.348497,3.32469,-29.87241,17.90285
"KGZ",2015,4,2015q4,-1.850517,-4.522223,2.671706,-40.43548,8.050222
"KGZ",2016,1,2016q1,-6.382837,-9.754741,3.371903,-16.11568,2.424274
"KGZ",2016,2,2016q2,2.054255,-1.369559,3.423814,-40.68388,-10.06284
"KGZ",2016,3,2016q3,8.761062,5.554068,3.206994,-4.506057,-1.354255
"KGZ",2016,4,2016q4,7.577237,3.613635,3.963602,31.3327,6.454407
"KGZ",2017,1,2017q1,7.670916,3.883241,3.787675,22.3747,29.10772
"KGZ",2017,2,2017q2,5.412448,1.769272,3.643177,57.21972,34.34819
"KGZ",2017,3,2017q3,2.568432,-1.485787,4.054218,29.53418,16.99766
"KGZ",2017,4,2017q4,4.27903,.4087531,3.870277,-33.14904,22.33544
"KGZ",2018,1,2018q1,1.265163,-2.705208,3.970371,-22.15737,-3.171777
"KGZ",2018,2,2018q2,-.2932295,-4.0436,3.750371,-2.874736,-10.17784
"KGZ",2018,3,2018q3,2.518127,-1.028696,3.546824,.4025207,5.483572
"KGZ",2018,4,2018q4,8.60731,5.555262,3.052049,3.06176,1.495353
"KGZ",2019,1,2019q1,5.18398,2.308752,2.875228,25.03986,-1.674755
"KGZ",2019,2,2019q2,8.201584,4.871674,3.32991,13.16592,10.79727
"KGZ",2019,3,2019q3,4.125326,.8097619,3.315564,-.7405208,9.450282
"KGZ",2019,4,2019q4,1.825241,-1.042086,2.867327,18.64127,3.864402
"KGZ",2020,1,2020q1,1.991929,1.112777,.8791518,-17.0743,7.707011
"KGZ",2020,2,2020q2,-12.74596,-1.991678,-10.75428,-25.05081,12.61663
"KGZ",2020,3,2020q3,-7.46492,-3.475018,-3.989902,-2.537545,.7282059
"KGZ",2020,4,2020q4,-14.62392,-12.76096,-1.862961,-8.812475,14.09409
"KGZ",2021,1,2021q1,-9.880759,-10.97322,1.092458,4.181793,4.075495
"KGZ",2021,2,2021q2,5.367915,-6.374138,11.74205,23.9762,-4.797454
"LBN",2014,1,2014q1,2.87371,-.8191073,3.692818,21.33981,-1.412046
"LBN",2014,2,2014q2,1.474568,-2.193033,3.667601,-19.54047,-17.96394
"LBN",2014,3,2014q3,1.668805,-2.186132,3.854937,-27.94299,3.40605
"LBN",2014,4,2014q4,3.698458,-.1284006,3.826859,4.539197,1.713388
"LBN",2015,1,2015q1,2.19449,-1.17392,3.368411,-22.05053,7.779815
"LBN",2015,2,2015q2,.3428907,-2.644706,2.987597,21.03127,13.53876
"LBN",2015,3,2015q3,.7466204,-2.57807,3.32469,12.34382,1.539914
"LBN",2015,4,2015q4,-.7924579,-3.464163,2.671705,-11.66643,5.443647
"LBN",2016,1,2016q1,.8802179,-2.491686,3.371903,46.05326,1.397629
"LBN",2016,2,2016q2,2.053653,-1.370161,3.423814,2.196333,-.6236958
"LBN",2016,3,2016q3,1.66487,-1.542124,3.206994,18.34283,-5.323777
"LBN",2016,4,2016q4,1.624148,-2.339454,3.963602,19.3896,-10.32015
"LBN",2017,1,2017q1,2.25515,-1.532525,3.787675,-45.9031,-16.93945
"LBN",2017,2,2017q2,-.5276238,-4.1708,3.643177,-29.65305,-6.474439
"LBN",2017,3,2017q3,1.111459,-2.942759,4.054218,-43.80955,-7.198184
"LBN",2017,4,2017q4,.3780532,-3.492224,3.870277,-42.29179,-5.320406
"LBN",2018,1,2018q1,-.5452306,-4.515602,3.970371,7.901335,.7342109
"LBN",2018,2,2018q2,-1.042708,-4.793078,3.750371,11.48864,-11.10702
"LBN",2018,3,2018q3,-2.781495,-6.328319,3.546824,12.47529,-8.305383
"LBN",2018,4,2018q4,-2.398221,-5.450269,3.052048,4.105015,-4.285095
"LBN",2019,1,2019q1,-3.209792,-6.08502,2.875228,9.627062,1.780433
"LBN",2019,2,2019q2,-7.078759,-10.40867,3.329911,-2.782486,-1.656606
"LBN",2019,3,2019q3,-2.426136,-5.7417,3.315564,7.161505,1.728099
"LBN",2019,4,2019q4,-17.37523,-20.24256,2.867327,2.174784,18.29817
"LKA",2014,1,2014q1,1.273857,-2.418961,3.692818,-6.454491,-.8454776
"LKA",2014,2,2014q2,2.156203,-1.511398,3.667601,14.55233,-9.131841
"LKA",2014,3,2014q3,4.989833,1.134897,3.854937,10.73347,.1036488
"LKA",2014,4,2014q4,10.05414,6.227281,3.826859,-21.02004,10.89786
"LKA",2015,1,2015q1,3.845771,.4773605,3.368411,3.42949,20.04005
"LKA",2015,2,2015q2,6.901122,3.913526,2.987597,27.56285,19.32309
"LKA",2015,3,2015q3,5.744109,2.419418,3.32469,35.88488,19.77207
"LKA",2015,4,2015q4,3.257923,.5862178,2.671705,24.09214,1.03989
"LKA",2016,1,2016q1,6.008661,2.636757,3.371903,3.756245,-4.938314
"LKA",2016,2,2016q2,1.954433,-1.469381,3.423814,-26.58256,3.359011
"LKA",2016,3,2016q3,4.367915,1.160921,3.206994,-.6386193,-3.174296
"LKA",2016,4,2016q4,5.145769,1.182167,3.963602,7.229917,5.616512
"LKA",2017,1,2017q1,3.432716,-.3549593,3.787675,1.515645,-10.16378
"LKA",2017,2,2017q2,3.638518,-.0046582,3.643177,-5.852121,1.796695
"LKA",2017,3,2017q3,3.311974,-.7422443,4.054218,-47.521,-1.591836
"LKA",2017,4,2017q4,3.664453,-.2058239,3.870277,-18.42801,-.9144043
"LKA",2018,1,2018q1,3.808597,-.161774,3.970371,-3.172156,14.3927
"LKA",2018,2,2018q2,3.806168,.0557972,3.750371,7.995363,-12.43685
"LKA",2018,3,2018q3,3.447169,-.0996548,3.546824,28.70398,-6.917493
"LKA",2018,4,2018q4,2.031599,-1.02045,3.052048,9.019432,8.028174
"LKA",2019,1,2019q1,3.903502,1.028275,2.875228,14.11983,-2.478943
"LKA",2019,2,2019q2,1.256845,-2.073066,3.329911,-6.885064,59.91787
"LKA",2019,3,2019q3,2.246349,-1.069216,3.315564,-16.18571,.952364
"LKA",2019,4,2019q4,1.625598,-1.241729,2.867327,-1.429927,-8.533293
"LKA",2020,1,2020q1,-1.768637,-2.647789,.8791518,4.691199,-8.89083
"LKA",2020,2,2020q2,-17.96205,-7.207766,-10.75428,-6.827444,-52.02505
"LKA",2020,3,2020q3,1.318855,5.308757,-3.989902,-17.40838,-6.121861
"LKA",2020,4,2020q4,1.280227,3.143188,-1.862961,9.28964,-11.9332
"LKA",2021,1,2021q1,4.201196,3.108739,1.092458,-8.038943,-4.048982
"LKA",2021,2,2021q2,11.60303,-.1390232,11.74205,-3.241506,-1.835403
"MEX",2014,1,2014q1,2.77469,-.9181275,3.692818,5.432502,-4.139893
"MEX",2014,2,2014q2,2.305376,-1.362225,3.667601,-4.677676,-.2916583
"MEX",2014,3,2014q3,2.825057,-1.02988,3.854937,-5.408527,-10.49672
"MEX",2014,4,2014q4,3.31594,-.5109192,3.826859,-.21308,-11.0174
"MEX",2015,1,2015q1,3.335319,-.0330917,3.368411,-14.68562,-7.254586
"MEX",2015,2,2015q2,3.045535,.0579385,2.987597,22.33204,-14.59191
"MEX",2015,3,2015q3,4.013034,.6883434,3.32469,3.768868,-.565425
"MEX",2015,4,2015q4,2.594375,-.0773302,2.671705,-6.790696,1.935634
"MEX",2016,1,2016q1,2.692999,-.6789048,3.371903,21.159,-1.993044
"MEX",2016,2,2016q2,2.967294,-.4565196,3.423814,-29.03921,1.16646
"MEX",2016,3,2016q3,1.68208,-1.524913,3.206994,5.198207,-4.443861
"MEX",2016,4,2016q4,3.029488,-.9341135,3.963602,2.735272,-.4738114
"MEX",2017,1,2017q1,3.386373,-.4013021,3.787675,-39.05898,5.040116
"MEX",2017,2,2017q2,1.694612,-1.948564,3.643177,-20.8177,10.72729
"MEX",2017,3,2017q3,1.548811,-2.505407,4.054218,-32.09871,16.75071
"MEX",2017,4,2017q4,1.775084,-2.095193,3.870277,-24.00501,-2.162243
"MEX",2018,1,2018q1,1.45717,-2.513201,3.970371,11.54697,-.1007017
"MEX",2018,2,2018q2,3.180418,-.5699526,3.750371,9.846831,1.389449
"MEX",2018,3,2018q3,2.782565,-.764259,3.546824,6.858805,-5.613366
"MEX",2018,4,2018q4,1.277218,-1.774831,3.052048,3.598184,5.731471
"MEX",2019,1,2019q1,1.245134,-1.630094,2.875228,-1.069326,1.409959
"MEX",2019,2,2019q2,-1.0786,-4.40851,3.32991,-4.788647,-8.92975
"MEX",2019,3,2019q3,-.1717559,-3.48732,3.315564,6.51682,-5.130239
"MEX",2019,4,2019q4,-.6955366,-3.562864,2.867327,-.6426905,1.727809
"MEX",2020,1,2020q1,-1.000194,-1.879346,.8791518,-.4866813,2.809094
"MEX",2020,2,2020q2,-20.71744,-9.963161,-10.75428,-1.592019,-1.591159
"MEX",2020,3,2020q3,-8.927111,-4.937209,-3.989902,-9.661055,.3676631
"MEX",2020,4,2020q4,-4.515107,-2.652146,-1.862961,4.101634,-1.979494
"MEX",2021,1,2021q1,-3.864236,-4.956694,1.092458,1.330103,-2.390881
"MEX",2021,2,2021q2,18.11739,6.375337,11.74205,-3.285456,5.582397
"MLI",2014,1,2014q1,12.22176,8.528946,3.692818,-.1114598,-106.5378
"MLI",2014,2,2014q2,6.952606,3.285005,3.667601,-35.46513,-24.0012
"MLI",2014,3,2014q3,7.325046,3.470109,3.854937,.2894289,-1.333927
"MLI",2014,4,2014q4,7.138999,3.31214,3.826859,-70.54496,1.591133
"MLI",2015,1,2015q1,6.29748,2.929069,3.368411,36.5485,6.519144
"MLI",2015,2,2015q2,5.921186,2.933589,2.987597,34.67414,7.286718
"MLI",2015,3,2015q3,5.638033,2.313343,3.32469,-20.20268,-6.464354
"MLI",2015,4,2015q4,5.448819,2.777113,2.671705,49.69124,71.83611
"MLI",2016,1,2016q1,5.354077,1.982173,3.371903,-91.0919,-7.615498
"MLI",2016,2,2016q2,5.638033,2.21422,3.423814,-18.59817,-8.488006
"MLI",2016,3,2016q3,5.638033,2.43104,3.206994,-11.43856,-2.293237
"MLI",2016,4,2016q4,5.543471,1.579869,3.963602,-43.01854,-84.67027
"MLI",2017,1,2017q1,5.543471,1.755796,3.787675,75.34101,5.394735
"MLI",2017,2,2017q2,5.354077,1.7109,3.643177,32.65582,-2.366436
"MLI",2017,3,2017q3,5.259245,1.205027,4.054218,82.60905,-13.00895
"MLI",2017,4,2017q4,5.069312,1.199035,3.870277,95.53615,-17.72567
"MLI",2018,1,2018q1,4.592893,.6225223,3.970371,11.91347,-26.92975
"MLI",2018,2,2018q2,4.497336,.7469658,3.750371,16.14845,-18.66172
"MLI",2018,3,2018q3,4.592893,1.046069,3.546824,17.44011,-5.214905
"MLI",2018,4,2018q4,4.879016,1.826968,3.052048,-23.68977,-3.65813
"MLI",2019,1,2019q1,4.879016,2.003788,2.875228,-37.86383,14.10502
"MLI",2019,2,2019q2,5.732507,2.402596,3.329911,-20.16853,16.01584
"MLI",2019,3,2019q3,4.879016,1.563452,3.315564,-40.85229,-3.79924
"MLI",2019,4,2019q4,2.371653,-.4956745,2.867327,-4.89495,8.658989
"MLI",2020,1,2020q1,.2995509,-.579601,.8791518,30.18862,-22.5962
"MLI",2020,2,2020q2,-1.918282,8.835998,-10.75428,9.042465,-11.01945
"MLI",2020,3,2020q3,-2.326863,1.663039,-3.989902,30.77958,28.02492
"MLI",2020,4,2020q4,-1.106095,.7568664,-1.862961,42.94923,6.852217
"MLI",2021,1,2021q1,2.664193,1.571736,1.092458,8.930737,20.80869
"MLI",2021,2,2021q2,6.10951,-5.632543,11.74205,.3446477,14.06815
"MNG",2014,1,2014q1,11.1826,7.489783,3.692818,14.53363,-1.266233
"MNG",2014,2,2014q2,15.2597,11.5921,3.667601,-65.5604,-14.49469
"MNG",2014,3,2014q3,19.50046,15.64552,3.854937,-12.38899,-4.317843
"MNG",2014,4,2014q4,17.59653,13.76967,3.826859,25.68098,.0595411
"MNG",2015,1,2015q1,12.73398,9.36557,3.368411,-17.23755,-.0540908
"MNG",2015,2,2015q2,8.363622,5.376025,2.987597,-245.8984,16.56489
"MNG",2015,3,2015q3,16.26617,12.94148,3.324691,-94.21097,-2.716048
"MNG",2015,4,2015q4,6.769968,4.098262,2.671705,-37.276,.2734103
"MNG",2016,1,2016q1,2.752334,-.6195695,3.371903,-24.76553,-4.046057
"MNG",2016,2,2016q2,.5199506,-2.903863,3.423814,185.7369,-10.59874
"MNG",2016,3,2016q3,-5.95549,-9.162483,3.206994,27.82615,10.39344
"MNG",2016,4,2016q4,8.787422,4.82382,3.963602,23.00543,-6.029306
"MNG",2017,1,2017q1,5.683195,1.89552,3.787675,44.62589,-11.94224
"MNG",2017,2,2017q2,5.432398,1.789221,3.643177,153.1446,-3.299561
"MNG",2017,3,2017q3,7.552402,3.498184,4.054218,103.1811,-18.59972
"MNG",2017,4,2017q4,3.245194,-.625083,3.870277,-28.64286,-7.130414
"MNG",2018,1,2018q1,6.304841,2.33447,3.970371,-24.93705,2.768814
"MNG",2018,2,2018q2,7.215549,3.465179,3.750371,-19.02679,-9.001362
"MNG",2018,3,2018q3,5.992598,2.445774,3.546824,-41.76221,.0944581
"MNG",2018,4,2018q4,9.286935,6.234886,3.052049,8.872985,5.315091
"MNG",2019,1,2019q1,8.217761,5.342533,2.875228,22.82992,6.98447
"MNG",2019,2,2019q2,6.894032,3.564121,3.329911,6.119626,15.95907
"MNG",2019,3,2019q3,5.811536,2.495972,3.315564,50.69121,6.138262
"MNG",2019,4,2019q4,1.428502,-1.438825,2.867327,4.7599,-5.82021
"MNG",2020,1,2020q1,-7.578987,-8.458138,.8791518,-32.0432,-8.46848
"MNG",2020,2,2020q2,-7.994591,2.759688,-10.75428,-17.26365,4.118446
"MNG",2020,3,2020q3,-3.273256,.7166457,-3.989902,-46.0563,15.67324
"MNG",2020,4,2020q4,-.2084206,1.654541,-1.862961,2.843673,-5.682367
"MNG",2021,1,2021q1,14.06729,12.97483,1.092458,20.81886,1.99553
"MNG",2021,2,2021q2,-.545361,-12.28741,11.74205,36.61972,-17.93753
"MOZ",2018,1,2018q1,4.889333,.9189619,3.970371,22.54497,-12.38917
"MOZ",2018,2,2018q2,5.498518,1.748147,3.750371,24.76152,-11.97073
"MOZ",2018,3,2018q3,3.825886,.2790617,3.546824,-6.995083,-6.854827
"MOZ",2018,4,2018q4,-.7303528,-3.782401,3.052048,-23.82969,-1.192897
"MOZ",2019,1,2019q1,3.611929,.7367008,2.875228,-45.27637,43.92698
"MOZ",2019,2,2019q2,2.985246,-.3446645,3.329911,-39.64626,16.0016
"MOZ",2019,3,2019q3,1.244264,-2.071301,3.315564,-18.18217,1.817345
"MOZ",2019,4,2019q4,1.218175,-1.649152,2.867327,7.667181,-7.938253
"MOZ",2020,1,2020q1,1.699224,.8200717,.8791518,36.2597,-56.36768
"MOZ",2020,2,2020q2,-3.605292,7.148987,-10.75428,18.80124,-18.53613
"MOZ",2020,3,2020q3,-1.185194,2.804708,-3.989902,32.73888,-9.803919
"MOZ",2020,4,2020q4,-1.787175,.0757857,-1.862961,11.7094,-8.502813
"MOZ",2021,1,2021q1,.1184838,-.9739738,1.092458,-20.45848,11.48714
"MOZ",2021,2,2021q2,1.944906,-9.797146,11.74205,12.58087,-1.323278
"MYS",2014,1,2014q1,6.076814,2.383996,3.692818,13.10129,41.03047
"MYS",2014,2,2014q2,6.323352,2.655751,3.667601,36.64042,4.057642
"MYS",2014,3,2014q3,5.476401,1.621465,3.854937,26.34959,4.078189
"MYS",2014,4,2014q4,5.501288,1.674429,3.826859,46.20685,-.2806441
"MYS",2015,1,2015q1,5.727534,2.359123,3.368411,-15.51816,-36.96648
"MYS",2015,2,2015q2,4.801756,1.814159,2.987597,39.28136,-2.755157
"MYS",2015,3,2015q3,4.541359,1.216669,3.32469,22.85884,-.3894066
"MYS",2015,4,2015q4,4.530747,1.859042,2.671705,27.77018,2.337556
"MYS",2016,1,2016q1,4.188727,.816824,3.371903,35.40359,-6.743951
"MYS",2016,2,2016q2,4.081992,.6581779,3.423814,-30.48486,-12.43825
"MYS",2016,3,2016q3,4.445541,1.238547,3.206994,5.872085,-18.46876
"MYS",2016,4,2016q4,4.670138,.7065361,3.963602,-8.195159,-10.7814
"MYS",2017,1,2017q1,5.427123,1.639448,3.787675,-55.91198,-5.021283
"MYS",2017,2,2017q2,5.561744,1.918567,3.643177,-31.41926,1.990692
"MYS",2017,3,2017q3,5.967131,1.912913,4.054218,-56.89138,5.590072
"MYS",2017,4,2017q4,5.628781,1.758504,3.870277,-27.36576,-.8420461
"MYS",2018,1,2018q1,5.128428,1.158058,3.970371,8.331652,3.069507
"MYS",2018,2,2018q2,4.667941,.91757,3.750371,9.337944,-3.464117
"MYS",2018,3,2018q3,4.44252,.8956963,3.546824,23.31235,-5.481001
"MYS",2018,4,2018q4,4.700612,1.648563,3.052048,-26.656,-3.075892
"MYS",2019,1,2019q1,4.57201,1.696782,2.875228,25.27694,-8.682328
"MYS",2019,2,2019q2,4.852479,1.522568,3.329911,-3.364998,-10.69926
"MYS",2019,3,2019q3,4.406166,1.090602,3.315564,3.32712,-5.880272
"MYS",2019,4,2019q4,3.595902,.7285751,2.867327,53.13158,-9.025214
"MYS",2020,1,2020q1,.6697769,-.209375,.8791518,2.432282,3.277324
"MYS",2020,2,2020q2,-18.89805,-8.143771,-10.75428,-16.61836,6.708363
"MYS",2020,3,2020q3,-2.716371,1.273531,-3.989902,-35.10539,-6.841538
"MYS",2020,4,2020q4,-3.5084,-1.645439,-1.862961,-69.05436,-5.955972
"MYS",2021,1,2021q1,-.490031,-1.582489,1.092458,-34.17831,-12.2899
"MYS",2021,2,2021q2,14.96058,3.218531,11.74205,.4043515,-13.05578
"NAM",2014,1,2014q1,4.052806,.3599882,3.692818,20.84303,3.315125
"NAM",2014,2,2014q2,5.249018,1.581417,3.667601,-52.5983,-16.36391
"NAM",2014,3,2014q3,4.175461,.3205243,3.854937,-28.43092,-1.422509
"NAM",2014,4,2014q4,10.02946,6.202602,3.826859,-35.43092,-3.179403
"NAM",2015,1,2015q1,7.868964,4.500553,3.368411,4.619002,-.8259586
"NAM",2015,2,2015q2,4.580265,1.592669,2.987597,-31.13895,15.92518
"NAM",2015,3,2015q3,4.251661,.9269704,3.32469,-59.58377,19.44474
"NAM",2015,4,2015q4,.2643521,-2.407353,2.671705,-70.80361,8.603632
"NAM",2016,1,2016q1,2.968925,-.4029787,3.371903,-133.6676,.4821027
"NAM",2016,2,2016q2,-1.67805,-5.101864,3.423814,1.371841,3.060153
"NAM",2016,3,2016q3,-1.264477,-4.471471,3.206994,8.209657,-17.61727
"NAM",2016,4,2016q4,.1441451,-3.819457,3.963602,27.73432,-3.995082
"NAM",2017,1,2017q1,-1.842444,-5.630119,3.787675,140.3593,-.3466021
"NAM",2017,2,2017q2,-.5393726,-4.182549,3.643177,154.4489,-3.218956
"NAM",2017,3,2017q3,-2.283905,-6.338123,4.054218,126.4335,3.101303
"NAM",2017,4,2017q4,.5258605,-3.344416,3.870277,102.1022,-3.272553
"NAM",2018,1,2018q1,1.34182,-2.628551,3.970371,17.16594,.4852909
"NAM",2018,2,2018q2,5.087914,1.337543,3.750371,14.81093,-6.778107
"NAM",2018,3,2018q3,1.645619,-1.901205,3.546824,-14.89722,-10.84921
"NAM",2018,4,2018q4,-3.875257,-6.927306,3.052049,-25.78831,4.175517
"NAM",2019,1,2019q1,-4.20649,-7.081717,2.875228,-44.73812,-1.652034
"NAM",2019,2,2019q2,-2.386774,-5.716684,3.32991,-34.73853,17.0724
"NAM",2019,3,2019q3,-1.576393,-4.891957,3.315564,-12.00185,16.7528
"NAM",2019,4,2019q4,4.559601,1.692274,2.867327,-.1457267,9.177985
"NAM",2020,1,2020q1,-3.250097,-4.129249,.8791521,39.0777,-4.227092
"NAM",2020,2,2020q2,-12.33954,-1.585256,-10.75428,30.76003,-15.19909
"NAM",2020,3,2020q3,-13.23379,-9.243886,-3.989902,36.20783,-25.29751
"NAM",2020,4,2020q4,-6.888164,-5.025203,-1.862961,27.46785,-12.56339
"NAM",2021,1,2021q1,-6.981,-8.073458,1.092457,-14.40749,-7.468124
"NAM",2021,2,2021q2,1.545122,-10.19693,11.74205,.1860002,-.1140743
"NER",2014,1,2014q1,4.210118,.5173001,3.692818,9.699368,-3.092761
"NER",2014,2,2014q2,7.41794,3.750339,3.667601,-40.61317,-1.073133
"NER",2014,3,2014q3,7.325046,3.470109,3.854937,2.433966,2.454349
"NER",2014,4,2014q4,7.696104,3.869245,3.826859,-74.07475,-4.440513
"NER",2015,1,2015q1,4.688359,1.319948,3.368411,64.30446,21.67496
"NER",2015,2,2015q2,4.592893,1.605297,2.987597,27.38353,5.022471
"NER",2015,3,2015q3,3.246719,-.0779714,3.32469,-49.09968,-1.013416
"NER",2015,4,2015q4,3.440143,.7684373,2.671705,60.10641,12.45122
"NER",2016,1,2016q1,4.305949,.9340453,3.371903,-174.5758,11.80894
"NER",2016,2,2016q2,4.305949,.882135,3.423814,-30.65022,3.747265
"NER",2016,3,2016q3,4.783733,1.576739,3.206994,-12.73669,11.38265
"NER",2016,4,2016q4,5.069312,1.10571,3.963602,-58.58167,-2.948215
"NER",2017,1,2017q1,4.879016,1.091341,3.787675,169.5728,-27.55155
"NER",2017,2,2017q2,4.497336,.8541599,3.643177,53.81126,-4.59336
"NER",2017,3,2017q3,4.688359,.6341404,4.054218,113.3871,-10.28937
"NER",2017,4,2017q4,5.164323,1.294047,3.870277,118.5107,30.80406
"NER",2018,1,2018q1,6.203539,2.233168,3.970371,12.68485,6.59542
"NER",2018,2,2018q2,6.859279,3.108909,3.750371,10.37997,-3.553316
"NER",2018,3,2018q3,7.045846,3.499022,3.546824,10.14472,31.3414
"NER",2018,4,2018q4,6.952606,3.900558,3.052048,-19.91857,-28.02805
"NER",2019,1,2019q1,5.354077,2.478849,2.875228,-34.87614,10.1398
"NER",2019,2,2019q2,6.203539,2.873628,3.329911,-18.91082,-5.642206
"NER",2019,3,2019q3,5.259245,1.943681,3.315564,-35.08595,-31.43944
"NER",2019,4,2019q4,4.879016,2.011689,2.867327,-12.89334,-5.593792
"NER",2020,1,2020q1,4.974209,4.095057,.8791518,30.82187,-19.07071
"NER",2020,2,2020q2,.8959742,11.65025,-10.75428,12.29232,14.39904
"NER",2020,3,2020q3,4.018179,8.00808,-3.989902,29.97867,18.57384
"NER",2020,4,2020q4,4.018179,5.88114,-1.862961,48.18371,7.786113
"NER",2021,1,2021q1,3.052921,1.960463,1.092458,5.308572,29.5287
"NER",2021,2,2021q2,6.672363,-5.069689,11.74205,-3.780427,-2.12136
"NGA",2014,1,2014q1,5.844841,2.152023,3.692818,-27.35723,1.091953
"NGA",2014,2,2014q2,6.266775,2.599174,3.667601,-13.42793,29.41941
"NGA",2014,3,2014q3,6.177197,2.32226,3.854937,-18.92122,8.498058
"NGA",2014,4,2014q4,6.164033,2.337174,3.826859,12.23145,-2.885717
"NGA",2015,1,2015q1,3.790756,.4223454,3.368411,16.78346,15.12949
"NGA",2015,2,2015q2,2.273615,-.7139819,2.987597,11.1387,-26.36051
"NGA",2015,3,2015q3,2.789745,-.5349458,3.32469,20.27386,-4.301165
"NGA",2015,4,2015q4,1.753583,-.9181228,2.671705,15.49962,2.094223
"NGA",2016,1,2016q1,-.7219993,-4.093903,3.371903,7.443463,-8.311698
"NGA",2016,2,2016q2,-1.660581,-5.084395,3.423814,-22.18423,-.7919042
"NGA",2016,3,2016q3,-2.403987,-5.610981,3.206994,-29.16186,8.393078
"NGA",2016,4,2016q4,-1.642729,-5.606331,3.963602,-37.00733,10.36275
"NGA",2017,1,2017q1,-1.047097,-4.834772,3.787675,-21.23326,-7.988376
"NGA",2017,2,2017q2,.7806488,-2.862528,3.643177,2.889521,-5.938244
"NGA",2017,3,2017q3,1.191014,-2.863205,4.054218,-1.36132,-14.67439
"NGA",2017,4,2017q4,2.03831,-1.831966,3.870277,19.37952,-21.20276
"NGA",2018,1,2018q1,1.96115,-2.009221,3.970371,14.69961,-9.919906
"NGA",2018,2,2018q2,1.453271,-2.2971,3.750371,12.3054,15.81868
"NGA",2018,3,2018q3,1.742367,-1.804457,3.546824,32.26687,-6.446718
"NGA",2018,4,2018q4,2.404381,-.6476678,3.052048,2.831648,.5158277
"NGA",2019,1,2019q1,2.041121,-.8341069,2.875228,-6.428721,14.8874
"NGA",2019,2,2019q2,2.115616,-1.214295,3.329911,-19.52431,-30.61432
"NGA",2019,3,2019q3,2.119885,-1.195679,3.315564,-34.92902,3.90887
"NGA",2019,4,2019q4,2.42547,-.4418567,2.867327,-29.42663,-9.57317
"NGA",2020,1,2020q1,1.933778,1.054626,.8791518,-7.548016,-22.83803
"NGA",2020,2,2020q2,-6.231309,4.522971,-10.75428,5.730147,6.722379
"NGA",2020,3,2020q3,-3.193801,.7961006,-3.989902,-13.65594,-4.211844
"NGA",2020,4,2020q4,.01129,1.874251,-1.862961,23.02654,10.93442
"NGA",2021,1,2021q1,.4090297,-.6834279,1.092458,-5.102291,7.946946
"NGA",2021,2,2021q2,5.219774,-6.522278,11.74205,-17.40477,-2.958188
"NIC",2014,1,2014q1,5.342424,1.649606,3.692818,-16.3864,4.603345
"NIC",2014,2,2014q2,3.816604,.1490031,3.667601,-18.64265,-5.51584
"NIC",2014,3,2014q3,3.690753,-.1641838,3.854937,9.467239,-.9601892
"NIC",2014,4,2014q4,5.786314,1.959455,3.826859,-6.490548,5.613605
"NIC",2015,1,2015q1,3.85252,.4841092,3.368411,13.68664,1.440919
"NIC",2015,2,2015q2,2.482352,-.5052441,2.987597,39.97754,2.501113
"NIC",2015,3,2015q3,5.933649,2.608958,3.32469,-26.06881,-2.363017
"NIC",2015,4,2015q4,6.219179,3.547473,2.671705,33.86551,-5.458222
"NIC",2016,1,2016q1,3.881284,.5093811,3.371903,4.821721,-2.444932
"NIC",2016,2,2016q2,6.761714,3.3379,3.423814,-28.61779,-.2351715
"NIC",2016,3,2016q3,3.512904,.3059107,3.206994,10.21353,-2.791995
"NIC",2016,4,2016q4,3.818285,-.1453173,3.963602,-20.69949,-.993116
"NIC",2017,1,2017q1,7.243979,3.456304,3.787675,4.295194,-5.574552
"NIC",2017,2,2017q2,3.724198,.0810214,3.643177,6.235507,-5.637112
"NIC",2017,3,2017q3,3.224089,-.8301297,4.054218,11.53547,-2.974142
"NIC",2017,4,2017q4,4.004478,.1342008,3.870277,27.50485,-3.226085
"NIC",2018,1,2018q1,2.769962,-1.200409,3.970371,16.05857,1.817644
"NIC",2018,2,2018q2,-4.883597,-8.633968,3.750371,18.206,21.7062
"NIC",2018,3,2018q3,-4.349575,-7.896399,3.546824,12.1519,2.982449
"NIC",2018,4,2018q4,-7.212945,-10.26499,3.052048,-4.445954,-11.11039
"NIC",2019,1,2019q1,-9.43518,-12.31041,2.875228,-11.11067,-9.761771
